# Price' vectors phi1, .., phi4
#lmbda phi1	phi2	phi3	phi4
504.0	0.2636	0.7106E-01	0.3409	0.2086
505.0	0.2656	0.6838E-01	0.3476	0.2091
506.0	0.2675	0.6568E-01	0.3543	0.2095
507.0	0.2694	0.6295E-01	0.3609	0.2100
508.0	0.2714	0.6022E-01	0.3675	0.2104
509.0	0.2733	0.5746E-01	0.3741	0.2108
510.0	0.2753	0.5468E-01	0.3807	0.2112
511.0	0.2772	0.5188E-01	0.3873	0.2116
512.0	0.2792	0.4906E-01	0.3938	0.2119
513.0	0.2811	0.4623E-01	0.4003	0.2123
514.0	0.2831	0.4337E-01	0.4068	0.2126
515.0	0.2851	0.4049E-01	0.4133	0.2129
516.0	0.2871	0.3760E-01	0.4198	0.2132
517.0	0.2890	0.3468E-01	0.4262	0.2134
518.0	0.2910	0.3175E-01	0.4326	0.2137
519.0	0.2930	0.2880E-01	0.4391	0.2139
520.0	0.2950	0.2583E-01	0.4455	0.2141
521.0	0.2970	0.2283E-01	0.4518	0.2143
522.0	0.2990	0.1982E-01	0.4582	0.2145
523.0	0.3010	0.1679E-01	0.4645	0.2146
524.0	0.3030	0.1374E-01	0.4708	0.2148
525.0	0.3050	0.1067E-01	0.4771	0.2149
526.0	0.3070	0.7583E-02	0.4834	0.2150
527.0	0.3090	0.4475E-02	0.4897	0.2151
528.0	0.3110	0.1347E-02	0.4959	0.2151
529.0	0.3130	-0.1800E-02	0.5021	0.2152
530.0	0.3151	-0.4966E-02	0.5084	0.2152
531.0	0.3171	-0.8152E-02	0.5145	0.2152
532.0	0.3191	-0.1136E-01	0.5207	0.2152
533.0	0.3212	-0.1458E-01	0.5269	0.2152
534.0	0.3232	-0.1783E-01	0.5330	0.2151
535.0	0.3252	-0.2109E-01	0.5391	0.2150
536.0	0.3272	-0.2437E-01	0.5452	0.2150
537.0	0.3292	-0.2767E-01	0.5513	0.2149
538.0	0.3312	-0.3100E-01	0.5573	0.2147
539.0	0.3332	-0.3434E-01	0.5634	0.2146
540.0	0.3352	-0.3770E-01	0.5694	0.2144
541.0	0.3372	-0.4108E-01	0.5754	0.2143
542.0	0.3392	-0.4448E-01	0.5813	0.2141
543.0	0.3412	-0.4789E-01	0.5872	0.2139
544.0	0.3432	-0.5133E-01	0.5931	0.2136
545.0	0.3452	-0.5479E-01	0.5989	0.2134
546.0	0.3472	-0.5827E-01	0.6048	0.2131
547.0	0.3492	-0.6176E-01	0.6105	0.2128
548.0	0.3511	-0.6528E-01	0.6163	0.2125
549.0	0.3531	-0.6881E-01	0.6220	0.2121
550.0	0.3551	-0.7237E-01	0.6277	0.2118
551.0	0.3571	-0.7594E-01	0.6333	0.2114
552.0	0.3590	-0.7953E-01	0.6389	0.2110
553.0	0.3610	-0.8315E-01	0.6445	0.2106
554.0	0.3629	-0.8678E-01	0.6501	0.2102
555.0	0.3649	-0.9043E-01	0.6556	0.2097
556.0	0.3669	-0.9410E-01	0.6611	0.2092
557.0	0.3688	-0.9777E-01	0.6665	0.2088
558.0	0.3708	-0.1014	0.6719	0.2082
559.0	0.3727	-0.1051	0.6773	0.2077
560.0	0.3746	-0.1088	0.6827	0.2072
561.0	0.3766	-0.1125	0.6880	0.2066
562.0	0.3785	-0.1162	0.6933	0.2060
563.0	0.3804	-0.1198	0.6985	0.2054
564.0	0.3824	-0.1235	0.7038	0.2047
565.0	0.3843	-0.1272	0.7090	0.2041
566.0	0.3862	-0.1309	0.7141	0.2034
567.0	0.3881	-0.1346	0.7192	0.2027
568.0	0.3901	-0.1383	0.7243	0.2020
569.0	0.3920	-0.1420	0.7294	0.2013
570.0	0.3939	-0.1457	0.7344	0.2005
571.0	0.3958	-0.1494	0.7394	0.1998
572.0	0.3977	-0.1531	0.7444	0.1990
573.0	0.3996	-0.1568	0.7493	0.1981
574.0	0.4015	-0.1605	0.7542	0.1973
575.0	0.4034	-0.1642	0.7590	0.1965
576.0	0.4053	-0.1679	0.7639	0.1956
577.0	0.4072	-0.1717	0.7687	0.1947
578.0	0.4090	-0.1754	0.7734	0.1938
579.0	0.4109	-0.1791	0.7782	0.1929
580.0	0.4128	-0.1828	0.7829	0.1919
581.0	0.4147	-0.1866	0.7875	0.1909
582.0	0.4166	-0.1903	0.7921	0.1899
583.0	0.4184	-0.1940	0.7967	0.1889
584.0	0.4203	-0.1977	0.8013	0.1879
585.0	0.4222	-0.2015	0.8058	0.1868
586.0	0.4240	-0.2052	0.8103	0.1858
587.0	0.4259	-0.2090	0.8148	0.1847
588.0	0.4277	-0.2127	0.8193	0.1836
589.0	0.4296	-0.2164	0.8237	0.1824
590.0	0.4314	-0.2202	0.8280	0.1813
591.0	0.4333	-0.2239	0.8324	0.1801
592.0	0.4351	-0.2277	0.8367	0.1789
593.0	0.4370	-0.2314	0.8409	0.1777
594.0	0.4388	-0.2351	0.8451	0.1765
595.0	0.4406	-0.2387	0.8492	0.1752
596.0	0.4425	-0.2423	0.8533	0.1740
597.0	0.4443	-0.2458	0.8574	0.1727
598.0	0.4461	-0.2491	0.8613	0.1714
599.0	0.4479	-0.2525	0.8653	0.1700
600.0	0.4498	-0.2557	0.8691	0.1687
601.0	0.4516	-0.2589	0.8729	0.1673
602.0	0.4534	-0.2619	0.8767	0.1659
603.0	0.4552	-0.2650	0.8804	0.1645
604.0	0.4570	-0.2679	0.8841	0.1631
605.0	0.4588	-0.2708	0.8877	0.1616
606.0	0.4606	-0.2735	0.8912	0.1602
607.0	0.4624	-0.2762	0.8947	0.1587
608.0	0.4642	-0.2789	0.8982	0.1572
609.0	0.4660	-0.2814	0.9016	0.1556
610.0	0.4678	-0.2839	0.9049	0.1541
611.0	0.4696	-0.2863	0.9082	0.1525
612.0	0.4713	-0.2887	0.9114	0.1509
613.0	0.4731	-0.2909	0.9146	0.1493
614.0	0.4749	-0.2931	0.9177	0.1477
615.0	0.4767	-0.2952	0.9208	0.1460
616.0	0.4784	-0.2972	0.9238	0.1444
617.0	0.4802	-0.2992	0.9268	0.1427
618.0	0.4820	-0.3011	0.9297	0.1410
619.0	0.4837	-0.3029	0.9326	0.1392
620.0	0.4855	-0.3046	0.9354	0.1375
621.0	0.4872	-0.3063	0.9381	0.1357
622.0	0.4890	-0.3079	0.9408	0.1339
623.0	0.4907	-0.3094	0.9435	0.1321
624.0	0.4925	-0.3108	0.9461	0.1303
625.0	0.4942	-0.3121	0.9486	0.1284
626.0	0.4959	-0.3135	0.9511	0.1266
627.0	0.4977	-0.3147	0.9535	0.1247
628.0	0.4994	-0.3160	0.9559	0.1228
629.0	0.5011	-0.3172	0.9582	0.1209
630.0	0.5029	-0.3184	0.9605	0.1189
631.0	0.5046	-0.3195	0.9627	0.1169
632.0	0.5063	-0.3206	0.9649	0.1150
633.0	0.5080	-0.3217	0.9670	0.1130
634.0	0.5097	-0.3227	0.9691	0.1110
635.0	0.5114	-0.3237	0.9711	0.1090
636.0	0.5132	-0.3247	0.9730	0.1070
637.0	0.5149	-0.3257	0.9749	0.1051
638.0	0.5166	-0.3266	0.9768	0.1031
639.0	0.5183	-0.3274	0.9786	0.1011
640.0	0.5200	-0.3283	0.9803	0.9911E-01
641.0	0.5216	-0.3291	0.9820	0.9713E-01
642.0	0.5233	-0.3298	0.9836	0.9514E-01
643.0	0.5250	-0.3306	0.9852	0.9315E-01
644.0	0.5267	-0.3313	0.9867	0.9116E-01
645.0	0.5284	-0.3319	0.9882	0.8917E-01
646.0	0.5301	-0.3326	0.9896	0.8718E-01
647.0	0.5317	-0.3332	0.9910	0.8518E-01
